,Unnamed: 0,STEM.TAG,QUAD,SUBQUAD,X,Y,SPECIES,CENSUS,DIAM,ALIVE,coords.x1,coords.x2,x_trans,y_trans
992,494968,2153,503,42,95.91,47.1,DACEXC,6,30.8,A,265239.734774974,254224.759016375,202321.50711371237,2028140.5728372827
993,494969,2154,503,42,95.91,47.1,DACEXC,6,32.2,A,265239.734774974,254224.759016375,202321.50711371237,2028140.5728372827
994,494978,2148,503,44,99.0,59.98,INGLAU,6,46.0,A,265242.86643764604,254237.597222156,202324.88235224283,2028153.3587413288
995,494990,23067,504,11,80.08,60.97,CECSCH,6,22.4,A,265223.974807611,254238.622572663,202306.0001630201,2028154.7406447758
996,494998,2650,504,13,84.9,74.41,FICCRA,6,79.4,A,265228.83618546,254252.015749349,202311.11648194294,2028168.0492140867
997,495009,2658,504,21,87.49,60.97,DACEXC,6,40.3,A,265231.37507293303,254238.607656763,202313.4040186049,2028154.586261527
998,495013,2655,504,22,87.0,68.05,GUAGUI,6,46.1,A,265230.910849597,254245.669088327,202313.07262674865,2028161.6601353956
999,495019,2653,504,23,86.74,74.26,MANBID,6,22.9,A,265230.673235734,254251.862459832,202312.95160441723,2028167.8612246073
1000,495032,2661,504,33,93.85,70.14,INGLAU,6,41.5,A,265237.75926979,254247.73952714898,202319.9636472097,2028163.6025969407
1001,495041,2668,504,42,97.02,67.96,MANBID,6,37.4,A,265240.917366619,254245.55916722698,202323.08230642037,2028161.3615814229
1002,495042,2669,504,42,96.99,66.74,ALCFLO,6,43.9,A,265240.883075214,254244.342597223,202323.02507051564,2028160.145021343
1003,495054,2663,504,44,98.79,78.82,INGLAU,6,64.3,A,265242.723592706,254256.38560927898,202325.09350467322,2028172.1596471346
1004,495060,3598,505,11,81.91,82.0,CROPOE,6,21.4,A,265225.877056851,254259.590804661,202308.29855977785,2028175.683997916
1005,495065,3600,505,12,83.35,89.43,SLOBER,6,45.0,A,265227.341540479,254266.99738455602,202309.90338941594,2028183.0668536685
1006,495072,3602,505,14,80.58,98.72,SAPLAU,6,37.3,A,265224.608157596,254276.267301664,202307.3432723921,2028192.3931320051
1007,495078,3607,505,22,86.41,86.17,MANBID,6,83.8,A,265230.385947979,254263.74022899,202312.88800707605,2028179.7506211419
1008,495082,3605,505,23,86.31,91.28,SLOBER,6,28.6,A,265230.304219085,254268.83631659602,202312.90227329318,2028184.8509147384
1009,495083,3611,505,23,88.22,90.93,DACEXC,6,20.9,A,265232.21046743,254268.483438567,202314.80286865047,2028184.4619280589
1010,495088,3609,505,31,91.36,81.59,GUAGUI,6,54.5,A,265235.313186742,254259.162914769,202317.73156201828,2028175.0780569313
1011,495103,3622,505,41,99.71,84.68,DACEXC,6,51.5,A,265243.663186204,254262.227572204,202326.14368344191,2028177.9869585137
1012,495104,3623,505,41,99.91,84.22,DACEXC,6,20.3,A,265243.86129052803,254261.768440123,202326.33323886112,2028177.5238529574
1013,495113,3614,505,44,95.43,95.44,GUAGUI,6,40.3,A,265239.427005321,254272.96646875198,202322.10766590742,2028188.8113043057
1014,495127,4610,506,13,84.0,110.97,DACEXC,6,48.8,A,265228.067150334,254288.476583219,202311.0341650087,2028204.5436139775
1015,495129,4612,506,13,81.51,112.66,GUAGUI,6,61.7,A,265225.586420747,254290.16692770802,202308.5839932356,2028206.2815935102
1016,495139,4614,506,14,83.38,115.09,DACEXC,6,36.6,A,265227.462590224,254292.58645190898,202310.5067415504,2028208.6670258734
1017,495146,4619,506,23,87.49,114.83,DACEXC,6,39.6,A,265231.566267867,254292.318896831,202314.60752357176,2028208.3219945552
1018,495148,4622,506,23,86.96,113.91,BUCTET,6,68.1,A,265231.03369827697,254291.40250470603,202314.0574054469,2028207.415159673
1019,495157,4618,506,24,85.43,116.54,ALCFLO,6,28.9,A,265229.515044377,254294.028320515,202312.58744224114,2028210.0709689741
1020,495177,4627,506,33,94.82,114.79,OCOSIN,6,54.2,A,265238.886496293,254292.264252446,202321.9305510646,2028208.129367498
1021,495188,4632,506,34,93.99,116.24,MANBID,6,34.3,A,265238.062733965,254293.711918325,202321.1336400212,2028209.5933148407
1022,495189,4633,506,34,91.04,118.04,MANBID,6,39.0,A,265235.122999174,254295.51288495,202318.22630794975,2028211.450624565
1023,495212,5635,507,12,83.96,125.93,SCHMOR,6,20.7,A,265228.080308642,254303.395344602,202311.3284836574,2028219.4699314581
1024,495228,5639,507,13,81.0,131.02,MANBID,6,46.4,A,265225.142265996,254308.477244461,202308.48467607476,2028224.6098591925
1025,495243,5654,507,21,89.92,121.02,GUAGUI,6,66.6,A,265234.015049096,254298.48690876103,202317.17382571654,2028214.447083981
1026,495246,5649,507,22,88.24,126.51,DACEXC,6,39.4,A,265232.356744826,254303.965127265,202315.61789472424,2028219.9594197916
1027,495254,5646,507,23,86.99,132.44,DRYGLA,6,22.1,A,265231.12943759,254309.881264936,202314.50143932726,2028225.9017815026
1028,495257,5641,507,24,85.82,135.89,ANDINE,6,42.5,A,265229.973221628,254313.32409126603,202313.4095011978,2028229.368198449
1029,495258,5644,507,24,86.99,139.93,DACEXC,6,26.6,A,265231.15602596896,254317.350577748,202314.6688064793,2028233.3745002297
1030,495259,5645,507,24,88.57,137.03,SLOBER,6,45.4,A,265232.72365572304,254314.45540702602,202316.18269447092,2028230.4482719465
1031,495276,5656,507,33,90.87,130.6,MANBID,6,47.5,A,265234.99780862604,254308.038536753,202318.3371062128,2028223.9851872097
1032,495277,5657,507,33,94.58,132.66,DACEXC,6,37.0,A,265238.71024741,254310.085379072,202322.09006094607,2028225.9631365032
1033,495291,5658,507,34,94.16,137.44,DACEXC,6,29.6,A,265238.307767457,254314.853022271,202321.77722028183,2028230.740858306
1034,495292,5660,507,34,92.31,139.31,DACEXC,6,43.5,A,265236.46683606197,254316.721581322,202319.97054046905,2028232.6450884372
1035,495304,5666,507,41,98.62,122.4,DACEXC,6,24.0,A,265242.70851851103,254299.845584642,202325.89744718,2028215.6426364155
1036,495308,5663,507,42,99.83,128.32,DACEXC,6,44.1,A,265243.937944021,254305.746798095,202327.23872800154,2028221.5237667852
1037,495309,5665,507,42,96.96,125.94,HOMRAC,6,27.1,A,265241.063265759,254303.379148737,202324.3179263249,2028219.2090544486
1038,495323,5659,507,44,95.12,137.15,OXALAU,6,20.42,A,265239.26547682803,254314.561890819,202322.72994395514,2028230.4315258246
1039,495333,6616,508,11,82.74,142.03,TETBAL,6,51.1,A,265226.919063971,254319.453332606,202310.46925627446,2028235.5582039247
1040,495339,6618,508,12,82.07,145.26,DACEXC,6,20.3,A,265226.261410181,254322.67576009998,202309.87198773888,2028238.7947110976
1041,495340,6619,508,12,84.3,148.67,DACEXC,6,20.2,A,265228.500585571,254326.07185290699,202312.17633664957,2028242.1503812454
1042,495349,6622,508,13,83.2,153.18,DACEXC,6,53.2,A,265227.41804048896,254330.57161064,202311.1780271434,2028246.6728942487
1043,495358,6633,508,21,88.83,144.33,DACEXC,6,31.7,A,265233.009228062,254321.734721249,202316.60560061142,2028237.72601183
1044,495366,6630,508,22,86.72,147.91,DACEXC,6,51.1,A,265230.914708478,254325.30908068802,202314.5773472389,2028241.3417138425
1045,495367,6631,508,22,88.05,146.22,MANBID,6,43.6,A,265232.236961982,254323.621071212,202315.8684804128,2028239.6279024552
1046,495368,6632,508,22,86.5,145.51,HOMRAC,6,102.8,A,265230.686477857,254322.91615227397,202314.30390050187,2028238.9518349576
1047,495379,6626,508,23,88.98,152.93,ANDINE,6,24.4,A,265233.18955971603,254330.310666329,202316.94764755218,2028246.3030440721
1048,495380,6627,508,23,87.71,152.5,DACEXC,6,43.7,A,265231.91970170604,254329.88441041397,202315.6690921716,2028245.9004967934
1049,495383,6625,508,24,85.14,156.54,MANBID,6,48.7,A,265229.367419366,254333.918425299,202313.19149943098,2028249.9847217784
1050,495404,6639,508,33,90.88,150.93,DRYGLA,6,21.5,A,265235.079963944,254328.312365688,202318.80138082308,2028244.2680719185
1051,495410,6641,508,34,92.47,155.46,DACEXC,6,63.9,A,265236.683955948,254332.826653367,202320.49128748872,2028248.7544920582
1052,495414,6645,508,41,98.64,143.72,BUCTET,6,55.5,A,265242.804175044,254321.106659093,202326.393834193,2028236.913027452
1053,495432,42565,508,44,97.9,158.75,CECSCH,6,22.7,A,265242.11850144697,254336.096636197,202325.9903010541,2028251.923766148
1054,495439,7644,509,11,82.15,162.34,MANBID,6,23.3,A,265226.401936525,254339.708424545,202310.3335833184,2028255.8336369668
1055,495440,7645,509,11,82.8,163.41,GUAGUI,6,46.9,A,265227.054880946,254340.77416082,202311.00695410802,2028256.8876253616
1056,495443,46474,509,11,80.62,162.38,CECSCH,6,21.2,A,265224.874088513,254339.751393867,202308.80574588728,2028255.905422519
1057,495451,46460,509,12,82.62,169.44,CECSCH,6,49.4,A,265226.896523013,254346.787868445,202310.96184756956,2028262.9074630898
1058,495477,47112,509,23,88.85,174.28,CECSCH,6,23.1,A,265233.135519802,254351.601959862,202317.29483420972,2028267.6064923122
1059,495492,7652,509,24,89.75,176.53,GUAGUI,6,53.9,A,265234.042324615,254353.843933772,202318.24436565262,2028269.832549164
1060,495493,7653,509,24,89.72,176.25,DACEXC,6,25.8,A,265234.011370069,254353.56476751302,202318.20813373534,2028269.5538202692
1061,495506,47225,509,31,90.55,161.87,ANDINE,6,37.7,A,265234.789232834,254339.222813961,202318.71611492033,2028255.1897058187
1062,495531,7668,509,42,95.48,169.55,DACEXC,6,47.1,A,265239.740019036,254346.871678195,202323.81364072347,2028262.749268125
1063,495552,8615,510,11,80.43,180.42,DACEXC,6,64.5,A,265224.74837741803,254357.74195031103,202309.0190194245,2028273.907758993
1064,495553,8616,510,11,80.95,180.65,PSESPU,6,44.4,A,265225.268510749,254357.970268327,202309.54372773616,2028274.1263939622
1065,495554,8617,510,11,81.43,180.48,PSESPU,6,25.1,A,265225.747276688,254357.79977165,202310.01953091682,2028273.946785231
1066,495555,8618,510,11,84.66,181.4,DACEXC,6,39.8,A,265228.97629922896,254358.710728832,202313.26741046633,2028274.7973644708
1067,495567,8619,510,12,81.73,188.41,GUAGUI,6,33.7,A,265226.07503288396,254365.707265312,202310.49648409674,2028281.8522382649
1068,495574,32411,510,12,82.33,186.53,SCHMOR,6,26.6,A,265226.667570932,254363.83125005898,202311.05397644825,2028279.964074647
1069,495581,8620,510,13,82.91,193.11,EUGDOM,6,20.1,A,265227.270166988,254370.391908762,202311.7805308929,2028286.5168084523
1070,495594,8623,510,14,80.26,199.72,PREMON,6,21.4,A,265224.64711286104,254376.98898640802,202309.2804345676,2028293.166771503
1071,495674,9518,511,12,80.32,209.92,PREMON,6,22.2,A,265224.74324251,254387.160693494,202309.56831319322,2028303.3419875638
1072,495677,9519,511,13,84.43,213.94,GUAGUI,6,22.7,A,265228.862113512,254391.161317167,202313.76473565155,2028307.2670782772
1073,495690,9535,511,22,87.99,205.26,GUAGUI,6,54.1,A,265232.386623963,254382.49812503,202317.1278204607,2028298.5329309923
1074,495704,9525,511,24,89.67,219.62,DENARB,6,33.6,A,265234.11539276,254396.815081337,202319.12731532817,2028312.8247943842
1075,495705,9526,511,24,87.34,217.73,GUAGUI,6,33.8,A,265231.781744514,254394.934991623,202316.75701369252,2028310.9877021327
1076,495716,9541,511,33,90.96,210.43,GUAGUI,6,70.9,A,265235.371074935,254387.64786718602,202320.21088584175,2028303.6291207306
1077,495718,9543,511,33,94.57,212.48,ALCLAT,6,27.5,A,265238.983609593,254389.684938418,202323.86370108597,2028305.5991743868
1078,495725,55778,511,34,93.13,215.16,CECSCH,6,22.7,A,265237.55501495104,254392.36043496302,202322.48478259303,2028308.302993921
1079,495729,9556,511,41,97.87,200.96,GUAGUI,6,59.5,A,265242.238380037,254378.19011365302,202326.9035390822,2028294.036997931
1080,495754,10636,512,13,81.34,234.82,GUAGUI,6,33.5,A,265225.850293785,254411.989867135,202311.1438839222,2028328.1632846885
1081,495795,10643,512,32,90.29,226.51,MANBID,6,53.4,A,265234.75903672,254403.684803311,202319.9007654033,2028319.6859788778
1082,495796,10646,512,32,92.06,229.43,ANDINE,6,24.7,A,265236.537076996,254406.593175439,202321.73454800976,2028322.5623623487
1083,495802,57716,512,32,93.41,227.95,CECSCH,6,24.9,A,265237.880049693,254405.114545689,202323.05035615532,2028321.0576490583
1084,495810,10647,512,33,91.7,232.3,DENARB,6,32.8,A,265236.187738006,254409.455973232,202321.43897989608,2028325.433241138
1085,495811,10648,512,33,91.16,232.28,MANBID,6,36.0,A,265235.648376418,254409.43711546,202320.89898082655,2028325.424538563
1086,495835,10144,513,11,84.52,242.93,GUAGUI,6,29.8,A,265229.054905435,254420.07106636898,202314.50247416506,2028336.1883150062
1087,495846,10148,513,13,81.59,250.86,MANBID,6,28.5,A,265226.156904952,254427.985061833,202311.7521096015,2028344.1610671815
1088,495860,10158,513,22,88.02,247.85,MANBID,6,44.9,A,265232.567772672,254424.970432159,202318.10951488506,2028341.0240377856
1089,495892,10181,513,41,96.64,240.7,ALCLAT,6,26.4,A,265241.151066963,254417.822828715,202326.56259036163,2028333.7109308636
1090,495893,10182,513,41,98.84,240.92,PREMON,6,20.5,A,265243.348957742,254418.037792609,202328.76568181824,2028333.884584575
1091,495907,10176,513,44,99.78,255.44,HOMRAC,6,37.4,A,265244.339266669,254432.515796577,202330.0293693603,2028348.351495455
1092,495929,12199,514,21,87.53,262.27,GUAGUI,6,51.1,A,265232.129605236,254439.351590832,202317.94215466455,2028355.4209758036
1093,495934,12194,514,22,87.49,269.54,MANBID,6,34.7,A,265232.115465196,254446.601591797,202318.06464589312,2028362.675034997
1094,495939,71138,514,23,86.49,274.84,CECSCH,6,21.0,A,265231.13559312397,254451.888966275,202317.1839112062,2028367.9836421695
1095,495940,71142,514,23,85.7,271.96,CECSCH,6,24.4,A,265230.336407396,254449.018510985,202316.33020870358,2028365.1267476857
1096,495942,12188,514,24,87.65,278.95,DACEXC,6,57.0,A,265232.308659092,254455.98527954897,202318.43479303987,2028372.059989264
1097,495956,12203,514,32,94.6,265.42,MANBID,6,26.7,A,265239.201499253,254442.478659114,202325.07668198092,2028358.4163976463
1098,495958,12205,514,32,93.98,267.58,DACEXC,6,30.2,A,265238.589981437,254444.633941273,202324.50546435296,2028360.584332001
1099,495959,12206,514,32,93.98,267.58,DACEXC,6,30.9,A,265238.589981437,254444.633941273,202324.50546435296,2028360.584332001
1100,495979,12215,514,42,95.38,265.61,DACEXC,6,28.1,A,265239.981149021,254442.666564244,202325.86028085335,2028358.5897072111
1101,495985,12210,514,44,96.36,276.39,DACEXC,6,37.8,A,265240.99812896,254453.41481747897,202327.08036216674,2028369.3244143021
1102,495986,12211,514,44,98.57,278.61,BUCTET,6,100.4,A,265243.213106302,254455.624237294,202329.33813823032,2028371.493244256
1103,495989,12742,515,11,81.04,281.41,DACEXC,6,37.2,A,265225.716075423,254458.451790638,202311.88524724706,2028374.652039584
1104,496005,136800,515,12,84.41,285.49,CECSCH,6,22.7,A,265229.09613157,254462.513738169,202315.3436261202,2028378.6524082266
1105,496009,12748,515,13,83.04,294.18,DACEXC,6,36.4,A,265227.75877956697,254471.182494343,202314.16895373596,2028387.3509031837
1106,496033,12756,515,22,87.77,289.53,ALCLAT,6,24.2,A,265232.466058861,254466.535816308,202318.79111944785,2028382.6130773136
1107,496109,12769,515,44,99.42,295.31,ALCLAT,6,22.0,A,265244.121272138,254472.276401324,202330.56061991607,2028388.136999653
1108,496121,13661,516,12,81.58,305.91,INGLAU,6,39.8,A,265226.34233734396,254482.883035281,202312.97229035234,2028399.0842593384
1109,496143,74379,516,13,80.06,314.86,DACEXC,6,29.5,A,265224.856105361,254491.811375283,202311.6535538148,2028408.0452801276
1110,496145,75405,516,13,84.84,313.77,DACEXC,6,22.8,A,265229.625956435,254490.714763973,202316.40523164946,2028406.8581975743
1111,496155,38215,516,21,86.98,303.81,DACEXC,6,22.1,A,265231.727788562,254480.77796554,202318.3208839147,2028396.8765890573
1112,496162,75413,516,23,89.96,312.4,INGLAU,6,33.0,A,265234.734366885,254489.338241615,202321.49037026276,2028405.384676834
1113,496173,13678,516,31,94.71,303.34,INGLAU,6,27.1,A,265239.445965064,254480.293703627,202326.0339697764,2028396.2466095497
1114,496177,13682,516,32,94.5,309.31,DACEXC,6,37.3,A,265239.257433551,254486.247637359,202325.95755347877,2028402.2072099864
1115,496180,75535,516,32,93.74,305.67,DACEXC,6,36.9,A,265238.485510525,254482.61922078102,202325.116841987,2028398.5914444565
1116,496190,13685,516,34,94.6,319.64,HOMRAC,6,61.8,A,265239.393972132,254496.54890487102,202326.28831208817,2028412.5112908701
1117,496191,75450,516,34,91.36,319.34,SCHMOR,6,23.1,A,265236.157163635,254496.256255395,202323.04429538088,2028412.279492814
1118,496207,75563,516,42,98.49,309.45,SCHMOR,6,28.3,A,265243.242688781,254486.37921904397,202329.94737255207,2028402.2637502747
1119,496208,75565,516,42,98.8,309.11,CECSCH,6,24.5,A,265243.551074578,254486.039534103,202330.2495175508,2028401.918075561
1120,496216,13687,516,44,99.79,317.05,OCOLEU,6,20.7,A,265244.567959805,254493.955611215,202331.41612918756,2028409.8191265827
1121,496217,13688,516,44,99.52,316.8,OCOLEU,6,22.6,A,265244.297427047,254493.706845203,202331.14076646115,2028409.5753292472
1122,496224,75638,516,44,95.6,318.59,SCHMOR,6,24.7,A,265240.388931068,254495.499792002,202327.26401856937,2028411.4428773208
1123,496227,14430,517,11,83.31,324.74,CORSUL,6,26.1,A,265228.136908286,254501.65754491603,202315.1216444578,2028417.8347657614
1124,496237,74948,517,12,80.56,328.8,CECSCH,6,30.3,A,265225.404933412,254505.711866891,202312.46465319954,2028421.9426981332
1125,496250,75214,517,14,81.08,335.59,DACEXC,6,41.3,A,265225.94835376,254512.48206635602,202313.13595706283,2028428.7061965286
1126,496253,75021,517,21,87.31,320.32,SCHMOR,6,29.0,A,265232.115963061,254497.241701075,202319.01955424144,2028413.3416187651
1127,496280,75071,517,24,89.66,338.39,SCHMOR,6,23.5,A,265234.52702160896,254515.25706178698,202321.7714123135,2028431.3209590646
1128,496283,14448,517,31,91.21,321.47,DACEXC,6,41.0,A,265236.014921875,254498.380674331,202322.94201838784,2028414.4077035405
1129,496284,14449,517,31,93.39,324.35,DACEXC,6,34.2,A,265238.20228153,254501.248331632,202325.18456897797,2028417.2356349847
1130,496321,14462,517,43,99.02,333.67,MARNOB,6,44.3,A,265243.85796988104,254510.53125716897,202331.01817153563,2028426.4168208414
1131,496322,14464,517,43,97.82,330.5,FICCRA,6,69.1,A,265242.648293322,254507.372428158,202329.7483274119,2028423.2791391416
1132,496331,14478,517,44,99.95,336.91,MICTET,6,21.7,A,265244.798249635,254513.76043633602,202332.01980395935,2028429.6299668057
1133,496347,15126,518,11,83.99,342.71,DACEXC,6,32.8,A,265228.879805764,254519.57654343898,202316.20265357674,2028435.7491341662
1134,496356,92360,518,12,83.99,345.73,SCHMOR,6,21.0,A,265228.890526311,254522.588202277,202316.27014132612,2028438.7621659846
1135,496359,92379,518,12,82.53,346.92,SCHMOR,6,20.3,A,265227.436668667,254523.777854423,202314.83794507175,2028439.9798416002
1136,496400,51821,518,21,85.14,343.17,CORSUL,6,22.2,A,265230.029927915,254520.03295804802,202317.36197938712,2028436.184110802
1137,496425,92297,518,23,85.2,350.82,CECSCH,6,23.1,A,265230.117005446,254527.66170816802,202317.59288384352,2028443.8152093443
1138,496430,15131,518,24,88.92,358.61,FICCIT,6,22.4,A,265233.859771735,254535.422704245,202321.48388171569,2028451.5097227816
1139,496447,91969,518,31,90.43,340.32,ALCFLO,6,23.0,A,265235.30286125396,254517.180181211,202322.58390318177,2028433.2304617176
